0.31205201145024714	0.08067829243702733	0.0	0.0	0.0	0.053992751711011366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31205201145024714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053992751711011366	0.0
0.31205201145024714	0.08067829243702733	0.0	0.053992751711011366	0.0	0.0	0.053992751711011366	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31205201145024714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31205201145024714	0.08067829243702733	0.0	0.053992751711011366	0.0	0.0	0.0	0.053992751711011366	0.053992751711011366	0.053992751711011366	0.0	0.053992751711011366	0.0	0.053992751711011366
0.31205201145024714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31205201145024714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053992751711011366	0.0
0.31205201145024714	0.0	0.08067829243702733	0.0	0.0	0.0	0.053992751711011366	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31205201145024714	0.0	0.0	0.0	0.053992751711011366	0.0	0.0	0.053992751711011366	0.053992751711011366	0.053992751711011366	0.0	0.0	0.0	0.053992751711011366
0.31205201145024714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053992751711011366	0.0	0.0	0.0
0.31205201145024714	0.0	0.08067829243702733	0.0	0.053992751711011366	0.053992751711011366	0.0	0.0	0.0	0.0	0.053992751711011366	0.053992751711011366	0.0	0.0
0.31205201145024714	0.0	0.08067829243702733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
